id,from_node_id,to_node_id,status
447,386,328,1
448,387,374,1
449,374,290,1
450,391,355,1
451,419,375,1
452,536,466,1
453,586,329,1
454,466,223,1
455,465,479,1
456,455,427,1
457,292,403,1
458,492,456,1
459,537,295,1
460,273,321,1
461,321,353,1
462,569,518,1
463,211,355,1
464,211,362,1
465,551,355,1
466,560,504,1
467,561,505,1
468,505,495,1
469,496,356,1
470,546,358,1
471,534,356,1
472,528,355,1
473,544,533,1
474,538,564,1
475,492,355,1
476,493,355,1
477,538,527,1
478,541,551,1
479,539,538,1
480,540,537,1
481,561,545,1
482,561,502,1
483,541,504,1
484,519,344,1
485,568,276,1
486,529,276,1
487,343,275,1
488,340,275,1
489,537,340,1
490,553,341,1
491,542,497,1
492,497,564,1
493,534,564,0
494,357,363,1
495,520,363,1
496,352,508,1
497,560,352,1
498,547,273,1
499,505,422,1
500,355,580,1
501,357,517,1
502,526,546,1
503,533,528,1
504,548,493,1
505,508,581,1
506,544,537,1
507,553,502,1
508,550,533,1
509,550,537,1
510,535,534,1
511,538,535,1
512,520,581,1
513,353,509,1
514,522,580,1
515,521,516,1
516,561,547,1
517,560,220,1
518,538,506,1
519,503,341,1
520,506,503,1
521,545,519,1
522,552,518,1
523,549,405,1
524,527,406,1
525,518,498,1
526,519,403,1
527,546,543,1
528,343,568,1
529,531,525,1
530,423,532,1
531,552,529,1
532,509,362,1
533,471,334,1
534,359,297,1
535,412,345,1
536,585,467,1
537,523,428,1
538,412,253,1
539,467,451,1
540,382,240,1
541,417,382,1
542,254,232,1
543,424,232,1
544,452,451,1
545,523,437,1
546,558,438,1
547,530,523,1
548,485,212,1
549,429,425,1
550,426,387,1
551,514,240,1
552,386,384,1
553,571,384,1
554,557,554,1
555,477,294,1
556,421,349,1
557,383,386,1
558,421,383,1
559,387,385,1
560,385,339,1
561,558,339,1
562,501,339,1
563,319,375,1
564,391,223,1
565,268,425,1
566,268,424,1
567,559,212,1
568,560,498,1
569,530,485,1
570,455,240,1
571,294,283,1
572,359,346,1
573,451,297,1
574,514,319,1
575,499,240,1
576,453,452,1
577,320,318,1
578,571,397,1
579,554,397,1
580,585,501,1
581,245,386,1
582,365,245,1
583,345,476,1
584,499,292,1
585,417,375,1
586,295,405,1
587,456,406,1
588,282,389,1
589,325,315,1
590,314,277,1
591,322,308,1
592,436,277,1
593,512,278,1
594,333,277,1
595,307,242,1
596,312,242,1
597,482,312,1
598,309,313,1
599,584,311,1
600,309,584,1
601,575,311,1
602,567,330,1
603,301,567,1
604,575,567,1
605,446,310,1
606,446,393,1
607,576,482,1
608,575,447,1
609,393,237,1
610,315,237,1
611,326,310,1
612,338,278,1
613,327,310,1
614,330,327,1
615,338,307,1
616,313,301,1
617,472,260,1
618,447,472,1
619,314,308,1
620,230,575,1
621,288,277,1
622,392,288,1
623,392,351,1
624,231,576,1
625,513,314,1
626,333,323,1
627,513,323,1
628,430,351,1
629,470,393,1
630,470,325,1
631,392,322,1
632,306,392,1
633,296,392,1
634,296,306,1
635,576,390,1
636,512,315,1
637,575,436,1
638,302,576,1
639,487,407,1
640,432,259,1
641,444,432,1
642,416,408,1
643,483,466,1
644,587,219,1
645,587,360,1
646,574,332,1
647,285,235,1
648,577,468,1
649,574,450,1
650,450,420,1
651,398,420,1
652,574,300,1
653,448,300,1
654,490,457,1
655,457,448,1
656,376,289,1
657,380,487,1
658,458,376,1
659,500,459,1
660,279,468,1
661,445,486,1
662,488,445,1
663,489,487,1
664,465,329,1
665,434,377,1
666,444,439,1
667,486,224,1
668,474,408,1
669,474,224,1
670,510,491,1
671,490,244,1
672,442,395,1
673,394,233,1
674,443,265,1
675,395,213,1
676,234,380,1
677,404,364,1
678,233,214,1
679,416,213,1
680,582,434,1
681,582,449,1
682,579,214,1
683,360,274,1
684,410,407,1
685,465,229,1
686,410,394,1
687,305,488,1
688,395,265,1
689,394,266,1
690,235,246,1
691,442,246,1
692,284,266,1
693,395,562,1
694,562,258,1
695,228,500,1
696,222,279,1
697,524,491,1
698,336,329,1
699,574,577,1
700,234,364,1
701,219,483,1
702,480,404,1
703,573,524,1
704,573,279,1
705,402,413,1
706,400,396,1
707,401,366,1
708,415,367,1
709,413,269,1
710,563,298,1
711,563,269,1
712,563,461,1
713,316,299,1
714,264,238,1
715,379,264,1
716,469,414,1
717,225,469,1
718,401,252,1
719,435,372,1
720,473,396,1
721,473,419,1
722,462,299,1
723,586,298,1
724,484,241,1
725,418,399,1
726,433,399,1
727,270,401,1
728,400,369,1
729,414,368,1
730,411,361,1
731,371,238,1
732,583,241,1
733,433,413,1
734,372,236,1
735,236,238,1
736,299,293,1
737,415,361,1
738,414,401,1
739,435,414,1
740,415,399,1
741,484,337,1
742,536,270,1
743,350,379,1
744,479,252,1
745,583,225,1
746,418,411,1
747,217,215,1
748,227,370,1
749,227,209,1
750,271,227,1
751,280,218,1
752,515,280,1
753,257,256,1
754,572,328,1
755,374,324,1
756,226,290,1
757,378,248,1
758,478,249,1
759,475,210,1
760,281,328,1
761,250,248,1
762,257,250,1
763,218,215,1
764,572,556,1
765,556,303,1
766,475,441,1
767,555,249,1
768,409,373,1
769,478,210,1
770,388,354,1
771,291,218,1
772,261,251,1
773,463,209,1
774,272,251,1
775,378,272,1
776,454,272,1
777,328,324,1
778,507,261,1
779,409,290,1
780,556,239,1
781,354,291,1
782,255,555,1
783,256,388,1
784,272,441,1
785,342,215,1
786,494,215,1
787,317,271,1
788,317,342,1
789,370,303,1
790,370,218,1
791,216,370,1
792,250,226,1
793,515,281,1
794,216,217,1
795,565,246,1
796,565,286,1
797,565,267,1
798,287,562,1
799,358,356,1
800,605,840,1
801,795,627,1
802,765,591,1
803,836,606,1
804,724,599,1
805,784,731,1
806,738,732,1
807,633,630,1
808,732,730,1
809,725,618,1
810,737,731,1
811,737,732,1
812,752,681,1
813,797,604,1
814,625,595,1
815,699,824,1
816,794,625,1
817,835,642,1
818,747,746,1
819,747,622,1
820,790,588,1
821,775,622,1
822,747,663,1
823,721,663,1
824,749,721,1
825,593,749,1
826,705,589,1
827,705,701,1
828,704,701,1
829,830,704,1
830,830,588,1
831,609,588,1
832,609,606,1
833,787,697,1
834,788,787,1
835,790,788,1
836,790,591,1
837,804,591,1
838,804,596,1
839,698,684,1
840,684,596,1
841,725,596,1
842,693,697,1
843,706,693,1
844,692,691,1
845,703,691,1
846,698,687,1
847,702,685,1
848,697,694,1
849,700,694,1
850,702,700,1
851,698,683,1
852,683,654,1
853,761,654,1
854,711,603,1
855,603,602,1
856,696,602,1
857,739,697,1
858,706,589,1
859,703,697,1
860,703,698,1
861,703,589,1
862,686,588,1
863,825,602,1
864,825,824,1
865,686,589,1
866,687,685,1
867,727,606,1
868,824,739,1
869,698,694,1
870,703,692,0
871,696,639,1
872,647,639,1
873,825,647,1
874,639,602,1
875,747,651,1
876,593,589,1
877,748,749,1
878,727,748,1
879,631,697,1
880,605,746,1
881,692,706,1
882,765,618,1
883,720,643,1
884,765,619,1
885,765,676,1
886,716,676,1
887,814,715,1
888,814,599,1
889,837,715,1
890,838,833,1
891,838,837,1
892,833,716,1
893,833,818,1
894,720,682,1
895,835,716,1
896,618,611,1
897,619,612,1
898,756,720,1
899,756,604,1
900,752,756,1
901,709,619,1
902,827,709,1
903,619,613,1
904,618,616,1
905,621,616,1
906,621,613,1
907,821,817,1
908,643,648,1
909,648,795,1
910,600,599,1
911,815,600,1
912,827,699,1
913,636,833,1
914,635,636,1
915,750,635,1
916,820,750,1
917,833,820,1
918,649,833,1
919,755,756,1
920,751,755,1
921,757,751,1
922,756,757,1
923,712,756,1
924,712,756,1
925,817,682,1
926,818,817,1
927,795,815,1
928,638,594,1
929,796,690,1
930,690,688,1
931,785,688,1
932,809,774,1
933,808,724,1
934,808,784,1
935,809,632,1
936,632,628,1
937,738,628,1
938,627,774,1
939,708,707,1
940,813,808,1
941,728,650,1
942,650,614,1
943,708,614,1
944,708,615,1
945,801,776,1
946,779,776,1
947,809,595,1
948,778,595,1
949,783,595,1
950,783,777,1
951,777,767,1
952,782,779,1
953,780,653,1
954,722,653,1
955,722,615,1
956,754,708,1
957,741,633,1
958,802,742,1
959,742,717,1
960,717,615,1
961,792,595,1
962,792,768,1
963,810,594,1
964,810,672,1
965,670,592,1
966,793,592,1
967,689,793,1
968,672,634,1
969,660,634,1
970,723,660,1
971,816,614,1
972,782,764,1
973,822,797,1
974,834,822,1
975,834,793,1
976,780,594,1
977,809,642,1
978,728,812,1
979,816,637,1
980,819,637,1
981,819,632,1
982,805,793,1
983,707,615,1
984,780,681,1
985,733,754,1
986,733,741,1
987,681,638,1
988,780,764,1
989,767,764,1
990,802,633,1
991,670,610,1
992,812,813,1
993,805,794,1
994,610,592,1
995,669,672,1
996,671,669,1
997,836,809,1
998,590,738,1
999,662,733,1
1000,801,778,1
1001,673,671,1
1002,659,723,1
1003,730,662,1
1004,670,673,1
1005,797,689,1
1006,796,779,1
1007,785,627,1
1008,598,723,1
1009,670,640,1
1010,840,769,1
1011,772,770,1
1012,772,771,1
1013,771,745,1
1014,744,680,1
1015,680,666,1
1016,769,762,1
1017,773,762,1
1018,773,766,1
1019,646,623,1
1020,666,623,1
1021,769,617,1
1022,753,617,1
1023,763,753,1
1024,831,789,1
1025,831,601,0
1026,803,769,1
1027,770,641,1
1028,807,641,1
1029,807,803,1
1030,601,803,1
1031,799,601,1
1032,799,674,1
1033,675,674,1
1034,803,731,1
1035,803,664,1
1036,736,664,1
1037,736,732,1
1038,731,695,1
1039,734,731,0
1040,734,731,0
1041,735,734,1
1042,623,597,1
1043,823,665,1
1044,823,714,1
1045,714,629,1
1046,811,601,1
1047,828,811,1
1048,828,668,1
1049,718,668,1
1050,729,718,1
1051,655,668,1
1052,657,656,1
1053,759,656,1
1054,658,668,1
1055,679,658,1
1056,667,679,1
1057,759,718,1
1058,826,760,1
1059,826,645,1
1060,644,645,1
1061,760,719,1
1062,719,620,1
1063,786,620,1
1064,786,607,1
1065,608,607,1
1066,840,695,1
1067,762,758,1
1068,781,770,1
1069,781,758,1
1070,839,601,1
1071,839,798,1
1072,798,740,1
1073,763,624,1
1074,806,608,1
1075,630,806,1
1076,743,607,1
1077,743,832,1
1078,832,678,1
1079,713,597,1
1080,677,675,1
1081,789,770,1
1082,803,726,1
1083,743,661,1
1084,831,800,1
1085,740,800,1
1086,760,652,1
1087,744,745,1
1088,657,655,1
1089,644,791,1
1090,766,646,1
1091,652,667,1
1092,626,832,1
1093,1859,1274,1
1094,1273,1274,1
1095,985,1493,1
1096,984,985,1
1097,1018,987,1
1098,1017,1018,1
1099,1022,1361,1
1100,1021,1022,1
1101,1145,901,1
1102,1601,1349,1
1103,902,1601,1
1104,1600,1601,1
1105,1328,1248,1
1106,1718,1328,1
1107,1326,1328,1
1108,1329,1247,1
1109,1719,1329,1
1110,1327,1329,1
1111,1889,1631,1
1112,1630,1302,1
1113,1015,885,1
1114,1014,886,1
1115,1218,1633,1
1116,1352,1218,1
1117,1217,1218,1
1118,899,1413,1
1119,1860,899,1
1120,899,897,1
1121,1265,1414,1
1122,1561,1207,1
1123,1057,1561,1
1124,1352,1057,1
1125,1560,1561,1
1126,1057,1056,1
1127,1712,976,1
1128,1354,1712,1
1129,1712,1710,1
1130,1713,977,1
1131,1354,1713,1
1132,1713,1711,1
1133,1889,1365,1
1134,1675,1308,1
1135,1674,1852,1
1136,1322,1181,1
1137,1591,1322,1
1138,1322,1320,1
1139,1323,929,1
1140,1767,1323,1
1141,1323,1321,1
1142,1354,841,1
1143,1353,842,1
1144,1422,1008,1
1145,993,1009,1
1146,1354,993,1
1147,993,992,1
1148,1398,1234,1
1149,1464,1338,1
1150,1495,1782,1
1151,1668,1864,1
1152,1011,1668,1
1153,1667,1668,1
1154,1441,1772,1
1155,1388,1294,1
1156,1223,1450,0
1157,1069,991,1
1158,1747,1503,1
1159,1120,1433,1
1160,1498,1433,1
1161,1589,1314,1
1162,1751,963,1
1163,1751,1333,1
1164,1337,1248,1
1165,1890,1005,1
1166,1484,1268,1
1167,1569,1268,1
1168,1804,1016,1
1169,1212,1014,1
1170,849,1805,1
1171,1014,1691,1
1172,1887,940,1
1173,880,1216,1
1174,1176,1715,1
1175,1014,1176,1
1176,1175,1176,1
1177,1691,1225,1
1178,1209,971,1
1179,1488,1646,1
1180,1739,1806,1
1181,1740,961,1
1182,1555,1389,1
1183,1210,885,1
1184,1202,886,1
1185,1867,885,1
1186,1868,886,1
1187,1750,1792,1
1188,1079,1791,1
1189,1545,1430,1
1190,1126,1103,1
1191,1130,1126,1
1192,1859,1130,1
1193,1124,1126,1
1194,1128,1130,1
1195,986,856,1
1196,1263,1235,1
1197,1366,1136,1
1198,1859,1205,1
1199,1860,1135,1
1200,1243,855,1
1201,1511,1263,1
1202,904,1235,1
1203,1280,1206,1
1204,1611,1131,1
1205,1860,1611,1
1206,1611,1610,1
1207,1129,1132,1
1208,1859,1129,1
1209,1127,1129,1
1210,1125,856,1
1211,1102,1125,1
1212,1123,1125,1
1213,1920,855,1
1214,1921,856,1
1215,1677,855,1
1216,1235,1741,1
1217,1236,1742,1
1218,1574,1417,1
1219,1554,1417,0
1220,1871,1418,1
1221,1870,1871,1
1222,1451,1870,1
1223,1554,1871,0
1224,1223,1870,0
1225,1919,1295,1
1226,1859,1134,1
1227,1133,855,1
1228,1624,856,1
1229,1690,1279,1
1230,1918,1690,1
1231,1689,1670,1
1232,1721,1485,1
1233,1880,1264,1
1234,1365,1312,1
1235,1313,898,1
1236,1720,1004,1
1237,1568,1510,1
1238,1264,1213,1
1239,1859,1637,1
1240,1879,1244,1
1241,951,1236,1
1242,1859,951,1
1243,950,951,1
1244,1859,903,1
1245,1266,1860,1
1246,1860,1575,1
1247,1640,1625,1
1248,1638,1640,1
1249,1639,1640,1
1250,1236,1676,1
1251,1450,1554,1
1252,958,855,1
1253,959,856,1
1254,1249,934,1
1255,1903,933,1
1256,1250,852,1
1257,935,1696,1
1258,1286,1222,1
1259,1820,1286,1
1260,1048,936,1
1261,1663,1025,1
1262,1872,1429,1
1263,1813,1872,1
1264,1696,1812,1
1265,1927,1726,1
1266,1409,1315,1
1267,1427,847,1
1268,1049,1411,1
1269,1716,1287,1
1270,1748,1695,1
1271,1821,848,1
1272,1026,1287,1
1273,1497,1696,1
1274,1221,1570,1
1275,1888,1015,1
1276,1241,1015,1
1277,1815,1571,1
1278,854,1815,1
1279,1814,1815,1
1280,1885,1226,1
1281,1754,1885,1
1282,1607,1286,1
1283,1927,1286,1
1284,1842,1813,1
1285,1608,1928,1
1286,1286,1028,1
1287,1664,1928,1
1288,1250,1717,1
1289,1886,1570,1
1290,1016,1570,1
1291,1015,1571,1
1292,1249,1570,1
1293,1429,1119,1
1294,1027,1428,1
1295,1832,1727,1
1296,1410,1606,1
1297,1831,1609,1
1298,1242,1904,1
1299,1412,1287,1
1300,1695,1286,1
1301,1753,880,1
1302,1016,1384,1
1303,1385,970,1
1304,1287,990,1
1305,945,1007,1
1306,968,945,1
1307,943,945,1
1308,1641,1336,1
1309,953,1641,1
1310,1540,953,1
1311,1595,1540,1
1312,952,953,1
1313,1538,1540,1
1314,1483,1068,1
1315,1757,1364,1
1316,1869,922,1
1317,1892,1869,1
1318,1913,1869,1
1319,866,1913,1
1320,1911,1913,1
1321,857,1116,1
1322,1588,1288,1
1323,1434,1546,1
1324,1434,1195,1
1325,1196,922,1
1326,1851,1433,1
1327,1201,1433,1
1328,1586,1201,1
1329,1201,1199,1
1330,1434,1187,1
1331,1516,1171,1
1332,1100,1516,1
1333,1186,1100,1
1334,1516,1514,1
1335,1100,1098,1
1336,1407,1631,1
1337,1452,1407,1
1338,1405,1407,1
1339,1084,1630,1
1340,869,1084,1
1341,1082,1084,1
1342,1416,1631,1
1343,1415,1630,1
1344,1632,1762,1
1345,1671,1719,1
1346,1191,1233,1
1347,1379,1478,1
1348,1810,1795,1
1349,1437,1620,1
1350,1642,1437,1
1351,1435,1437,1
1352,1837,1641,1
1353,1144,948,1
1354,1737,1284,1
1355,1877,1476,1
1356,996,1877,1
1357,1875,1877,1
1358,996,1613,1
1359,1436,1620,1
1360,941,1370,1
1361,1085,1419,1
1362,1631,1085,1
1363,1085,1083,1
1364,1137,976,1
1365,1838,1324,1
1366,1566,1738,1
1367,1408,1566,1
1368,870,1408,1
1369,1566,1564,1
1370,1406,1408,1
1371,1737,1146,1
1372,1233,1828,1
1373,1233,1035,1
1374,1479,1006,1
1375,1838,1472,1
1376,1621,1839,1
1377,1101,981,1
1378,1517,1101,1
1379,1839,1517,1
1380,1101,1099,1
1381,1515,1517,1
1382,1197,921,1
1383,1910,1197,1
1384,1907,1910,1
1385,1195,1197,0
1386,1909,1910,1
1387,1253,1115,1
1388,1835,1253,1
1389,1253,1251,1
1390,925,1115,1
1391,1884,925,1
1392,923,925,1
1393,1272,1115,1
1394,1718,1272,1
1395,1272,1269,1
1396,1319,1115,1
1397,1719,1319,1
1398,1318,1319,1
1399,1363,1289,1
1400,1363,1289,1
1401,1141,1114,1
1402,1363,1141,1
1403,1139,1141,1
1404,1653,1116,1
1405,1142,1653,1
1406,1364,1142,1
1407,1652,1653,1
1408,1138,1142,1
1409,1034,1874,1
1410,1420,1034,1
1411,1033,1034,1
1412,1152,1526,1
1413,1382,976,1
1414,1810,1796,1
1415,1612,929,1
1416,1341,929,1
1417,1342,930,1
1418,1840,1656,1
1419,1841,1657,1
1420,1623,1114,1
1421,1841,1623,1
1422,1622,1623,1
1423,1840,1114,1
1424,1254,1114,1
1425,1471,1254,1
1426,1849,1471,1
1427,1254,1252,1
1428,1469,1471,1
1429,1297,1114,1
1430,1785,1413,1
1431,1823,1785,1
1432,1783,1785,1
1433,1786,1414,1
1434,1599,1786,1
1435,1784,1786,1
1436,1840,1704,1
1437,1233,1008,1
1438,1413,1147,1
1439,1414,1148,1
1440,1030,1629,1
1441,1718,1030,1
1442,1030,1029,1
1443,1380,1626,1
1444,977,1278,1
1445,1840,1370,1
1446,889,1415,1
1447,1874,889,1
1448,889,887,1
1449,1240,1416,1
1450,1619,1240,1
1451,1239,1240,1
1452,1234,1800,1
1453,1801,1233,1
1454,930,1801,1
1455,1799,1801,1
1456,1106,1116,1
1457,1270,1106,1
1458,1104,1106,1
1459,1811,1901,1
1460,1552,850,1
1461,895,1552,1
1462,1552,1550,1
1463,1777,1020,1
1464,890,1778,1
1465,1874,890,1
1466,890,888,1
1467,1234,1771,1
1468,1447,1288,1
1469,1797,1447,1
1470,1447,1445,1
1471,1446,1051,1
1472,1359,1446,1
1473,1288,1359,1
1474,1446,1444,1
1475,1359,1357,1
1476,1777,1415,1
1477,1900,1841,1
1478,1151,1900,1
1479,1899,1900,1
1480,1374,1584,1
1481,1811,1374,1
1482,1374,1372,1
1483,1041,1234,1
1484,1062,1041,1
1485,1040,1041,1
1486,1733,1650,1
1487,1902,1651,1
1488,1752,1594,1
1489,1839,921,1
1490,1840,1042,1
1491,1470,1043,1
1492,1296,1470,1
1493,1468,1470,1
1494,1795,1513,1
1495,1512,1289,1
1496,1649,1289,1
1497,1705,1649,1
1498,1841,1705,1
1499,1647,1649,1
1500,1703,1705,1
1501,1585,886,1
1502,1373,885,1
1503,1050,1373,1
1504,1373,1371,1
1505,1780,1580,1
1506,1837,1780,1
1507,1779,1780,1
1508,1708,1620,1
1509,1492,944,1
1510,1364,1492,1
1511,1490,1492,1
1512,1143,1363,1
1513,1491,1143,1
1514,1140,1143,1
1515,1539,1752,1
1516,1794,1865,1
1517,983,947,1
1518,1391,946,1
1519,1432,1180,1
1520,1441,1432,1
1521,1432,1431,1
1522,1403,1180,1
1523,1731,1352,1
1524,1224,1352,1
1525,1223,1866,1
1526,1224,1915,1
1527,1389,1914,1
1528,1682,1730,1
1529,1680,1682,1
1530,1223,1682,0
1531,1223,861,1
1532,1000,1317,1
1533,1223,1052,1
1534,1053,1681,1
1535,1220,1180,1
1536,1458,1180,1
1537,979,1211,1
1538,1768,1300,1
1539,1905,1897,1
1540,1480,1388,1
1541,1481,1389,1
1542,1388,1898,1
1543,862,1906,1
1544,1916,1389,1
1545,1665,1660,1
1546,1666,946,1
1547,1698,1181,1
1548,1203,1178,1
1549,1714,1181,1
1550,1701,1179,1
1551,1804,1701,1
1552,1701,1699,1
1553,1702,1178,1
