id,status
603,0
604,0
605,0
606,0
607,0
608,0
609,1
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,0
631,0
632,1
633,0
634,1
635,1
636,0
637,0
638,0
639,0
640,0
641,1
642,0
643,0
644,0
645,0
646,0
647,0
648,1
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,1
665,1
666,0
667,0
668,0
669,1
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,1
715,1
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,1
741,1
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,1
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,1
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,1
785,0
786,0
787,0
788,0
789,0
790,0
791,1
792,1
793,1
794,0
795,0
796,1
797,0
798,0
799,0
800,0
801,1
802,0
803,0
804,1
805,0
806,0
807,1
808,1
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,1
820,0
821,1
822,0
823,0
824,1
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,1
833,1
834,1
835,0
836,1
837,1
838,0
839,0
840,1
841,0
842,0
843,1
844,1
845,1
846,1
847,1
848,0
849,1
850,1
851,1
852,1
853,1
854,0
855,0
856,0
857,0
858,1
859,1
860,1
861,1
862,1
863,0
864,0
865,1
866,0
867,0
868,1
869,1
870,0
871,0
872,0
873,1
874,0
875,0
876,0
877,1
878,1
879,0
880,0
881,0
882,1
883,1
884,1
885,1
886,0
887,1
888,1
889,1
890,0
891,0
892,0
893,0
894,1
895,1
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,1
905,1
906,0
907,0
908,1
909,1
910,1
911,1
912,1
913,1
914,0
915,0
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,0
924,1
925,1
926,0
927,0
928,0
929,1
930,0
931,0
932,1
933,1
934,0
935,0
936,1
937,1
938,0
939,0
940,0
941,0
942,0
943,1
944,0
945,1
946,1
947,1
948,1
949,0
950,0
951,0
952,0
953,0
954,0
955,1
956,1
957,0
958,0
959,1
960,1
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,1
974,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,0
984,0
985,0
986,0
987,0
988,0
989,1
990,1
991,1
992,1
993,0
994,0
995,0
996,1
997,1
998,1
999,1
1000,1
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,1
1008,1
1009,0
1010,0
1011,1
1012,1
1013,1
1014,1
1015,1
1016,0
1017,0
1018,1
1019,1
1020,0
1021,0
1022,1
1023,1
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,1
1032,0
1033,0
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,0
1046,1
1047,0
1048,0
1049,0
1050,0
1051,1
1052,1
1053,0
1054,0
1055,1
1056,1
1057,0
1058,0
1059,1
1060,0
1061,1
1062,1
1063,1
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,0
1071,1
1072,1
1073,0
1074,0
1075,0
1076,0
1077,1
1078,1
1079,0
1080,0
1081,1
1082,0
1083,1
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,1
1096,1
1097,0
1098,1
1099,0
1100,1
1101,0
1102,0
1103,1
1104,1
1105,1
1106,1
1107,0
1108,0
1109,1
1110,1
1111,0
1112,0
1113,1
1114,1
1115,1
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,1
1137,1
1138,1
1139,0
1140,1
1141,1
1142,0
1143,1
1144,1
1145,1
1146,0
1147,0
1148,0
1149,0
1150,1
1151,1
1152,1
1153,1
1154,1
1155,0
1156,0
1157,0
1158,0
1159,1
1160,1
1161,1
1162,0
1163,0
1164,0
1165,0
1166,1
1167,0
1168,1
1169,0
1170,0
1171,0
1172,0
1173,0
1174,1
1175,1
1176,0
1177,1
1178,1
1179,1
1180,1
1181,0
1182,0
1183,1
1184,1
1185,1
1186,1
1187,0
1188,1
1189,1
1190,1
1191,1
1192,0
1193,0
1194,1
1195,1
1196,1
1197,0
1198,1
1199,0
1200,1
1201,1
1202,1
1203,0
1204,0
1205,0
1206,1
1207,1
1208,0
1209,0
1210,1
1211,1
1212,1
1213,1
1214,0
1215,0
1216,1
1217,1
1218,1
1219,1
1220,0
1221,0
1222,1
1223,1
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,1
1233,1
1234,0
1235,0
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,1
1249,1
1250,1
1251,0
1252,1
1253,0
1254,0
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,0
1265,0
1266,0
1267,0
1268,1
1269,1
1270,1
1271,1
1272,0
1273,0
1274,1
1275,1
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,1
1288,1
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,1
1296,1
1297,0
1298,0
1299,0
1300,0
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,0
1308,0
1309,1
1310,1
1311,0
1312,0
1313,0
1314,0
1315,1
1316,1
1317,0
1318,0
1319,1
1320,0
1321,1
1322,0
1323,0
1324,0
1325,1
1326,0
1327,1
1328,0
1329,1
1330,1
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,1
1344,0
1345,0
1346,0
1347,1
1348,0
1349,0
1350,0
1351,1
1352,1
1353,1
1354,0
1355,0
1356,0
1357,1
1358,0
1359,1
1360,0
1361,0
1362,1
1363,1
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,1
1375,1
1376,1
1377,0
1378,0
1379,0
1380,0
1381,1
1382,1
1383,0
1384,0
1385,0
1386,1
1387,1
1388,1
1389,0
1390,0
1391,0
1392,0
1393,1
1394,1
1395,0
1396,0
1397,1
1398,1
1399,0
1400,0
1401,0
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,0
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,0
1430,1
1431,1
1432,1
1433,1
1434,0
1435,1
1436,0
1437,0
1438,0
1439,1
1440,1
1441,1
1442,1
1443,0
1444,0
1445,0
1446,0
1447,1
1448,1
1449,0
1450,0
1451,1
1452,1
1453,0
1454,0
1455,1
1456,1
1457,1
1458,1
1459,0
1460,0
1461,1
1462,1
1463,0
1464,0
1465,1
1466,1
1467,1
1468,0
1469,1
1470,0
1471,0
1472,0
1473,1
1474,1
1475,0
1476,0
1477,0
1478,0
1479,1
1480,1
1481,1
1482,1
1483,0
1484,0
1485,0
1486,1
1487,1
1488,1
1489,1
1490,0
1491,1
1492,0
1493,0
1494,1
1495,1
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,1
1512,0
1513,0
1514,1
1515,0
1516,1
1517,0
1518,0
1519,0
1520,0
1521,1
1522,1
1523,0
1524,0
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,0
1532,0
1533,0
1534,0
1535,1
1536,1
1537,0
1538,0
1539,0
1540,1
1541,1
1542,1
1543,0
1544,0
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,0
1568,0
1569,1
1570,1
1571,0
1572,1
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,1
1580,1
1581,0
1582,0
1583,0
1584,0
1585,1
1586,1
1587,0
1588,0
1589,1
1590,1
1591,0
1592,0
1593,0
1594,0
1595,1
1596,1
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,1
1619,1
1620,1
1621,0
1622,1
1623,0
1624,0
1625,0
1626,0
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,1
1645,1
1646,1
1647,1
1648,1
1649,0
1650,0
1651,1
1652,1
1653,0
1654,0
1655,1
1656,1
1657,0
1658,0
1659,1
1660,1
1661,1
1662,0
1663,0
1664,1
1665,1
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,1
1673,1
1674,1
1675,0
1676,0
1677,0
1678,0
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,1
1693,0
1694,0
1695,0
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,0
1706,0
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,0
1717,1
1718,0
1719,0
1720,0
1721,1
1722,1
1723,1
1724,1
1725,0
1726,0
1727,1
1728,1
1729,1
1730,1
1731,1
1732,0
1733,0
1734,0
1735,0
1736,1
1737,1
1738,1
1739,1
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,1
1749,1
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,1
1763,0
1764,1
1765,1
1766,0
1767,0
1768,0
1769,0
1770,1
1771,1
1772,1
1773,1
1774,0
1775,0
1776,1
1777,1
1778,1
1779,1
1780,1
1781,1
1782,0
1783,0
1784,0
1785,0
1786,1
1787,1
1788,0
1789,0
1790,1
1791,1
1792,0
1793,1
1794,1
1795,1
1796,0
1797,0
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,1
1814,1
1815,1
1816,1
1817,0
1818,0
1819,1
1820,1
1821,0
1822,0
1823,1
1824,1
1825,0
1826,0
1827,1
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,1
1835,1
1836,0
1837,0
1838,1
1839,1
1840,1
1841,0
1842,1
1843,1
1844,1
1845,1
1846,1
1847,0
1848,0
1849,0
1850,1
1851,1
1852,1
1853,0
1854,0
1855,1
1856,1
1857,1
1858,0
1859,0
1860,1
1861,1
1862,0
1863,0
1864,0
1865,0
1866,1
1867,1
1868,1
1869,0
1870,0
1871,0
1872,1
1873,1
1874,0
1875,1
1876,0
1877,1
1878,0
1879,0
1880,0
1881,0
1882,1
1883,1
1884,0
1885,0
1886,0
1887,0
1888,1
1889,0
1890,1
1891,1
1892,1
1893,1
1894,0
1895,0
1896,1
1897,1
1898,1
1899,1
1900,0
1901,0
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,1
1929,1
1930,1
1931,1
1932,1
1933,0
1934,1
1935,0
1936,1
1937,1
1938,1
1939,0
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,0
1950,1
1951,1
1952,0
1953,0
1954,0
1955,0
1956,0
1957,1
1958,1
1959,1
1960,1
1961,0
1962,1
1963,1
1964,1
1965,1
1966,0
1967,1
1968,1
1969,1
1970,1
1971,0
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,0
1981,1
1982,1
1983,1
1984,1
1985,1
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,0
1994,0
1995,1
1996,0
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,0
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,0
2014,0
2015,1
2016,1
2017,0
2018,0
2019,0
2020,0
2021,1
2022,1
2023,1
2024,1
2025,0
2026,0
2027,0
2028,1
2029,1
2030,0
2031,1
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,0
2049,0
2050,1
2051,1
2052,0
2053,0
2054,1
2055,0
2056,1
2057,0
2058,0
2059,1
2060,1
2061,1
2062,1
2063,1
2064,0
2065,1
2066,1
2067,1
2068,0
2069,1
2070,1
2071,1
2072,0
2073,0
2074,0
2075,0
2076,1
2077,1
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,1
2086,1
2087,1
2088,1
2089,0
2090,1
2091,1
2092,0
2093,1
2094,1
2095,1
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,1
2104,0
2105,1
2106,1
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,1
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,1
2125,0
2126,1
2127,0
2128,0
2129,1
2130,0
2131,1
2132,1
2133,0
2134,1
2135,1
2136,1
2137,1
2138,0
2139,1
2140,1
2141,1
2142,0
2143,1
2144,1
2145,0
2146,0
2147,1
2148,1
2149,1
2150,1
2151,0
2152,1
2153,0
2154,0
2155,0
2156,0
2157,1
2158,0
2159,0
2160,1
2161,1
2162,1
2163,1
2164,0
2165,1
2166,1
2167,0
2168,0
2169,1
2170,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,0
2181,0
2182,1
2183,1
2184,0
2185,0
2186,1
2187,0
2188,0
2189,0
2190,1
2191,1
2192,0
2193,0
2194,0
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,0
2202,1
2203,1
2204,0
2205,0
2206,0
2207,1
2208,1
2209,0
2210,0
2211,0
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,0
2224,1
2225,1
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,0
2235,1
2236,1
2237,1
2238,1
2239,0
2240,0
2241,0
2242,0
2243,0
2244,1
2245,1
2246,0
2247,0
2248,1
2249,1
2250,0
2251,0
2252,0
2253,1
2254,1
2255,0
2256,1
2257,1
2258,0
2259,1
2260,1
2261,0
2262,0
2263,0
2264,1
2265,0
2266,0
2267,0
2268,1
2269,0
2270,1
2271,1
2272,0
2273,0
2274,0
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,0
2285,0
2286,1
2287,0
2288,0
2289,1
2290,1
2291,0
2292,1
2293,1
2294,1
2295,1
2296,0
2297,1
2298,0
2299,0
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,1
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,0
2328,1
2329,0
2330,1
2331,1
2332,0
2333,1
2334,0
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,0
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,1
2356,0
2357,1
2358,1
2359,1
2360,1
2361,1
2362,0
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,0
2370,1
2371,1
2372,0
2373,1
2374,0
2375,1
2376,1
2377,0
2378,0
2379,1
2380,0
2381,0
2382,0
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,0
2397,1
2398,0
2399,0
2400,0
2401,1
2402,1
2403,0
2404,0
2405,1
2406,0
2407,0
2408,1
2409,0
2410,1
2411,0
2412,0
2413,1
2414,1
2415,0
2416,0
2417,0
2418,0
2419,1
2420,0
2421,1
2422,1
2423,1
2424,1
2425,0
2426,1
2427,0
2428,1
2429,0
2430,0
2431,0
2432,1
2433,0
2434,0
2435,1
2436,0
2437,1
2438,0
2439,0
2440,1
2441,1
2442,1
2443,1
2444,0
2445,0
2446,0
2447,1
2448,0
2449,0
2450,0
2451,1
2452,0
2453,1
2454,1
2455,0
2456,0
2457,1
2458,1
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,1
2467,0
2468,0
2469,1
2470,1
2471,1
2472,0
2473,0
2474,1
2475,1
2476,1
2477,1
2478,1
2479,0
2480,1
2481,1
2482,0
2483,0
2484,0
2485,1
2486,0
2487,1
2488,0
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,0
2497,0
2498,1
2499,1
2500,1
2501,1
2502,0
2503,1
2504,1
2505,0
2506,0
2507,0
2508,1
2509,1
2510,0
2511,1
2512,0
2513,0
2514,0
2515,0
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,0
2525,0
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,0
2533,1
2534,1
2535,1
2536,0
2537,1
2538,0
2539,1
2540,1
2541,1
2542,1
2543,0
2544,1
2545,0
2546,1
2547,1
2548,1
2549,0
2550,1
2551,0
2552,0
2553,1
2554,1
2555,0
2556,0
2557,1
2558,0
2559,0
2560,0
2561,0
2562,0
2563,1
2564,1
2565,1
2566,0
2567,1
2568,1
2569,0
2570,1
2571,1
2572,1
2573,0
2574,0
2575,1
2576,0
2577,1
2578,1
2579,1
2580,0
2581,0
2582,1
2583,1
2584,0
2585,0
2586,0
2587,1
2588,1
2589,0
2590,1
2591,0
2592,0
2593,0
2594,1
2595,1
2596,0
2597,1
2598,1
2599,1
2600,1
2601,0
2602,0
2603,0
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,0
2616,1
2617,0
2618,0
2619,0
2620,1
2621,1
2622,0
2623,0
2624,1
2625,0
2626,1
2627,0
2628,1
2629,1
2630,0
2631,1
2632,1
2633,1
2634,1
2635,0
2636,1
2637,0
2638,1
2639,0
2640,1
2641,1
2642,0
2643,1
2644,0
2645,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,0
2659,0
2660,0
2661,0
2662,1
2663,0
2664,1
2665,0
2666,1
2667,1
2668,1
2669,1
2670,0
2671,0
2672,1
2673,1
2674,0
2675,1
2676,1
2677,1
2678,1
2679,0
2680,0
2681,1
2682,0
2683,0
2684,0
2685,0
2686,1
2687,0
2688,1
2689,0
2690,0
2691,1
2692,0
2693,1
2694,1
2695,1
2696,0
2697,0
2698,0
2699,1
2700,1
2701,1
2702,1
2703,0
2704,0
2705,0
2706,0
2707,0
2708,1
2709,1
2710,1
2711,1
2712,0
2713,0
2714,1
2715,1
2716,1
2717,1
2718,1
2719,0
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
